High,Low,Volume,Open,Close,Return,SMA_20,RSI
SOXX,SOXX,SOXX,SOXX,SOXX,,,
59.322355664114355,57.85768050655447,1494000,59.272494518738505,57.92000961303711,-0.022818086478101886,57.95926380157471,60.31886756131714
58.51833807274651,57.542927052555015,8400900,57.810931130540524,57.68004608154297,-0.002264019043422934,57.904104995727536,61.864865186493006
58.306428913545034,57.75172238587542,951000,58.091399400822745,58.29084396362305,0.0034332890041804945,57.952408409118654,65.32962344425421
58.13502380358409,57.418269538200114,1734900,58.05711332785015,57.726783752441406,-0.005689734753833984,57.968301391601564,54.79328023495922
57.08482691430169,55.813366093810735,2111400,56.98198764700464,57.05989456176758,0.001367220028293217,57.95661506652832,48.293055570419455
58.43418893803439,57.502408776414576,2159700,57.68938891991963,57.71120071411133,0.00037809022768426714,58.01722793579101,52.04635715578687
58.59002051512419,57.8763830435145,1979100,58.044664867052255,58.359413146972656,0.005422518686968267,58.113834381103516,50.92859581803005
58.29706976168052,57.47435927242049,1527600,58.14436937102718,57.54603576660156,-0.010290482309775698,58.19080772399902,39.759536814485884
58.393675537596295,57.779760546549326,1312800,57.779760546549326,58.04153060913086,0.004530480225348845,58.29504909515381,41.766726567439115
58.409267540677675,57.888840744100335,1104900,58.06335652845632,58.13191604614258,0.0011807708300959172,58.3492733001709,41.28912871443361
